Species_ID,Name,Genus,Family,Order,Class,Phylum,Kingdom,Superkingdom
570278 , Allobacillus halotolerans  , Allobacillus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
57029 , Psychroflexus torquis  , Psychroflexus , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
571177 , Desulfosarcina alkanivorans  , Desulfosarcina , Desulfosarcinaceae , Desulfobacterales , Desulfobacteria , Thermodesulfobacteriota , , Bacteria 
571913 , Luteipulveratus mongoliensis  , Luteipulveratus , Dermacoccaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
5722 , Trichomonas vaginalis  , Trichomonas , Trichomonadidae , Trichomonadida , , Parabasalia , , Eukaryota 
573 , Klebsiella pneumoniae  , Klebsiella , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
573501 , Leeuwenhoekiella palythoae  , Leeuwenhoekiella , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
573658 , Candidatus Hodgkinia cicadicola  , Candidatus Hodgkinia , , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
5741 , Giardia intestinalis  , Giardia , Hexamitidae , Diplomonadida , , Fornicata , , Eukaryota 
57478 , Lwoffvirus TP21  , Lwoffvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
57480 , Microvirgula aerodenitrificans  , Microvirgula , Aquaspirillaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
575378 , Sediminibacterium sp. TEGAF015  , Sediminibacterium , Chitinophagaceae , Chitinophagales , Chitinophagia , Bacteroidota , , Bacteria 
576131 , Lentibacter algarum  , Lentibacter , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
576611 , Polynucleobacter asymbioticus  , Polynucleobacter , Burkholderiaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
57705 , Halomicrobium mukohataei  , Halomicrobium , Haloarculaceae , Halobacteriales , Halobacteria , Euryarchaeota , , Archaea 
577489 , Euhalothece natronophila  , Euhalothece , Halothecacae , Chroococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
5807 , Cryptosporidium parvum  , Cryptosporidium , Cryptosporidiidae , Eucoccidiorida , Conoidasida , Apicomplexa , , Eukaryota 
5811 , Toxoplasma gondii  , Toxoplasma , Sarcocystidae , Eucoccidiorida , Conoidasida , Apicomplexa , , Eukaryota 
58138 , Desulfofarcimen acetoxidans  , Desulfofarcimen , Peptococcaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
58180 , Oleidesulfovibrio alaskensis  , Oleidesulfovibrio , Desulfovibrionaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
582 , Morganella morganii  , Morganella , Morganellaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
584 , Proteus mirabilis  , Proteus , Morganellaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
585455 , Thiohalobacter thiocyanaticus  , Thiohalobacter , , Chromatiales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
5855 , Plasmodium vivax  , Plasmodium , Plasmodiidae , Haemosporida , Aconoidasida , Apicomplexa , , Eukaryota 
5865 , Babesia bovis  , Babesia , Babesiidae , Piroplasmida , Aconoidasida , Apicomplexa , , Eukaryota 
5874 , Theileria annulata  , Theileria , Theileriidae , Piroplasmida , Aconoidasida , Apicomplexa , , Eukaryota 
5888 , Paramecium tetraurelia  , Paramecium , Parameciidae , Peniculida , Oligohymenophorea , Ciliophora , , Eukaryota 
588898 , Natronorubrum daqingense  , Natronorubrum , Natrialbaceae , Natrialbales , Halobacteria , Euryarchaeota , , Archaea 
591197 , Ignavibacterium album  , Ignavibacterium , Ignavibacteriaceae , Ignavibacteriales , Ignavibacteria , Ignavibacteriota , , Bacteria 
593909 , Mesorhizobium opportunistum  , Mesorhizobium , Phyllobacteriaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
594679 , Allofrancisella guangzhouensis  , Allofrancisella , Francisellaceae , Thiotrichales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
59505 , Actinotignum schaalii  , Actinotignum , Actinomycetaceae , Actinomycetales , Actinomycetes , Actinomycetota , , Bacteria 
59509 , Lumpy skin disease virus  , Capripoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
595468 , Gleimia hominis  , Gleimia , Actinomycetaceae , Actinomycetales , Actinomycetes , Actinomycetota , , Bacteria 
59600 , Cellulophaga algicola  , Cellulophaga , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
59610 , Desulforamulus reducens  , Desulforamulus , Peptococcaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
59754 , Alcanivorax borkumensis  , Alcanivorax , Alcanivoracaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
59930 , Cyanobium gracile  , Cyanobium , Prochlorococcaceae , Synechococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
6035 , Encephalitozoon cuniculi  , Encephalitozoon , Unikaryonidae , , , Microsporidia , Fungi , Eukaryota 
604330 , Parafannyhessea umbonata  , Parafannyhessea , Atopobiaceae , Coriobacteriales , Coriobacteriia , Actinomycetota , , Bacteria 
60847 , Halogeometricum borinquense  , Halogeometricum , Haloferacaceae , Haloferacales , Halobacteria , Euryarchaeota , , Archaea 
60890 , Phaeobacter gallaeciensis  , Phaeobacter , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
60893 , Desulfobacca acetoxidans  , Desulfobacca , Desulfobaccaceae , Desulfobaccales , Desulfobaccia , Thermodesulfobacteriota , , Bacteria 
60920 , Sanguibacter keddieii  , Sanguibacter , Sanguibacteraceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
61435 , Dehalococcoides mccartyi  , Dehalococcoides , Dehalococcoidaceae , Dehalococcoidales , Dehalococcoidia , Chloroflexota , , Bacteria 
61635 , Paracholeplasma brassicae  , Paracholeplasma , Acholeplasmataceae , Acholeplasmatales , Mollicutes , Mycoplasmatota , , Bacteria 
61648 , Kluyvera intermedia  , Kluyvera , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
616991 , Arenibacter algicola  , Arenibacter , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
617123 , Lachnoanaerobaculum umeaense  , Lachnoanaerobaculum , Lachnospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
62088 , Borreliella valaisiana  , Borreliella , Borreliaceae , Spirochaetales , Spirochaetia , Spirochaetota , , Bacteria 
62099 , Anomala cuprea entomopoxvirus  , Alphaentomopoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
62140 , Acidiphilium multivorum  , Acidiphilium , Acetobacteraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
622488 , Francisella hispaniensis  , Francisella , Francisellaceae , Thiotrichales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
623 , Shigella flexneri  , Shigella , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
62320 , Haloterrigena turkmenica  , Haloterrigena , Natrialbaceae , Natrialbales , Halobacteria , Euryarchaeota , , Archaea 
624134 , Dhillonvirus SSL2009a  , Dhillonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
626937 , Christensenella minuta  , Christensenella , Christensenellaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
63 , Vitreoscilla filiformis  , Vitreoscilla , Neisseriaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
631345 , Solenopsis invicta virus 3  , Invictavirus , Solinviviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
63186 , Zobellia galactanivorans  , Zobellia , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
632 , Yersinia pestis  , Yersinia , Yersiniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
632112 , Mooreparkvirus Lb3381  , Mooreparkvirus , Herelleviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
63363 , Aquifex aeolicus  , Aquifex , Aquificaceae , Aquificales , Aquificae , Aquificota , , Bacteria 
634113 , Candidatus Arsenophonus lipoptenae  , Arsenophonus , Morganellaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
63612 , Sodalis glossinidius  , Sodalis , Bruguierivoracaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
63745 , Sideroxydans lithotrophicus  , Sideroxydans , Gallionellaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
637971 , Levilactobacillus koreensis  , Levilactobacillus , Lactobacillaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
638358 , Eragrostis curvula streak virus  , Eragrovirus , Geminiviridae , Geplafuvirales , Repensiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
638849 , Pyramidobacter piscolens  , Pyramidobacter , Dethiosulfovibrionaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
639200 , Sphaerotilus sulfidivorans  , Sphaerotilus , Sphaerotilaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
639313 , Hoyosella subflava  , Hoyosella , Hoyosellaceae , Mycobacteriales , Actinomycetes , Actinomycetota , , Bacteria 
64003 , Grapevine leafroll-associated virus 2  , Closterovirus , Closteroviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
64160 , Desulfurobacterium thermolithotrophum  , Desulfurobacterium , Desulfurobacteriaceae , Desulfurobacteriales , Aquificae , Aquificota , , Bacteria 
64186 , Moineauvirus Sfi21  , Moineauvirus , Aliceevansviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
642780 , Marmoricola scoriae  , Marmoricola , Nocardioidaceae , Propionibacteriales , Actinomycetes , Actinomycetota , , Bacteria 
64318 , Spondweni virus  , Flavivirus , Flaviviridae , Amarillovirales , Flasuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
644610 , Nyavirus nyamaniniense  , Nyavirus , Nyamiviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
645517 , Paraurantiacibacter namhicola  , Paraurantiacibacter , Erythrobacteraceae , Sphingomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
649756 , Anaerostipes hadrus  , Anaerostipes , Lachnospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
649841 , Sulfuricella denitrificans  , Sulfuricella , Sulfuricellaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
650121 , Heterocapsa circularisquama DNA virus 01  , Dinodnavirus , , , , , , Viruses 
65093 , Halothece sp. PCC 7418  , Halothece , Halothecacae , Chroococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
651143 , Fibrella aestuarina  , Fibrella , Spirosomataceae , Cytophagales , Cytophagia , Bacteroidota , , Bacteria 
651457 , Kosmotoga olearia  , Kosmotoga , Kosmotogaceae , Kosmotogales , Thermotogae , Thermotogota , , Bacteria 
651666 , Neptuniibacter halophilus  , Neptuniibacter , Oceanospirillaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
651822 , Fretibacterium fastidiosum  , Fretibacterium , Aminobacteriaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
65467 , Cherry green ring mottle virus  , Robigovirus , Betaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
655015 , Methylocystis bryophila  , Methylocystis , Methylocystaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
65553 , Sulfurospirillum deleyianum  , Sulfurospirillum , Sulfurospirillaceae , Campylobacterales , Epsilonproteobacteria , Campylobacterota , , Bacteria 
65555 , Desulfocapsa sulfexigens  , Desulfocapsa , Desulfocapsaceae , Desulfobulbales , Desulfobulbia , Thermodesulfobacteriota , , Bacteria 
656366 , Arthrobacter alpinus  , Arthrobacter , Micrococcaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
658062 , Candidatus Koribacter versatilis  , Candidatus Koribacter , Acidobacteriaceae , Terriglobales , Terriglobia , Acidobacteriota , , Bacteria 
661191 , Neokomagataea tanensis  , Neokomagataea , Acetobacteraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
661488 , Pseudobacter ginsenosidimutans  , Pseudobacter , Chitinophagaceae , Chitinophagales , Chitinophagia , Bacteroidota , , Bacteria 
66219 , Lachnoclostridium phytofermentans  , Lachnoclostridium , Lachnospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
663364 , Halarcobacter bivalviorum  , Halarcobacter , Arcobacteraceae , Campylobacterales , Epsilonproteobacteria , Campylobacterota , , Bacteria 
663557 , Backyardiganvirus peaches  , Backyardiganvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
665914 , Mixta gaviniae  , Mixta , Erwiniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
666685 , Rhodanobacter denitrificans  , Rhodanobacter , Rhodanobacteraceae , Xanthomonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
667093 , Broome reovirus  Broome orthoreovirus , Orthoreovirus , Spinareoviridae , Reovirales , Resentoviricetes , Duplornaviricota , Orthornavirae , Viruses 
66797 , Spbetavirus SPbeta  , Spbetavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
668 , Aliivibrio fischeri  , Aliivibrio , Vibrionaceae , Vibrionales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
669359 , Geminocystis herdmanii  , Geminocystis , Geminocystaceae , Chroococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
669502 , Candidatus Profftella armatura  , Candidatus Profftella , , , Betaproteobacteria , Pseudomonadota , , Bacteria 
671077 , Caldinitratiruptor microaerophilus  , Caldinitratiruptor , Symbiobacteriaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
673 , Grimontia hollisae  , Grimontia , Vibrionaceae , Vibrionales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
673862 , Candidatus Babela massiliensis  , Candidatus Babela , Candidatus Babeliaceae , Candidatus Babeliales , Candidatus Babeliae , , , Bacteria 
674079 , Marisediminicola antarctica  , Marisediminicola , Microbacteriaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
674703 , Rhodoplanes sp. Z2-YC6860  , Rhodoplanes , Hyphomicrobiaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
674954 , Trichomonas vaginalis virus 2  , Trichomonasvirus , Totiviridae , Ghabrivirales , Chrymotiviricetes , Duplornaviricota , Orthornavirae , Viruses 
674971 , Aurantiochytrium single-stranded RNA virus 01  , Labyrnavirus , Marnaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
675060 , Cryptosporidium parvum virus 1  , Cryspovirus , Partitiviridae , Durnavirales , Duplopiviricetes , Pisuviricota , Orthornavirae , Viruses 
67571 , Sendosyvirus APSE1  , Sendosyvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
67585 , Milk vetch dwarf virus  , Nanovirus , Nanoviridae , Mulpavirales , Arfiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
675864 , Auraticoccus monumenti  , Auraticoccus , Propionibacteriaceae , Propionibacteriales , Actinomycetes , Actinomycetota , , Bacteria 
676208 , Candidatus Rickettsiella viridis  , Rickettsiella , Coxiellaceae , Legionellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
682798 , Chitinolyticbacter meiyuanensis  , Chitinolyticbacter , Chitinibacteraceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
683846 , Fervidicoccus fontis  , Fervidicoccus , Fervidicoccaceae , Fervidicoccales , Thermoprotei , Thermoproteota , , Archaea 
68402 , Chrysanthemum chlorotic mottle viroid  , Pelamoviroid , Avsunviroidae , , , , , Viruses 
686985 , Sapelovirus B  , Sapelovirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
691956 , Avihepatovirus A  , Avihepatovirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
691958 , Sturgeon ichtadenovirus A  , Ichtadenovirus , Adenoviridae , Rowavirales , Tectiliviricetes , Preplasmiviricota , Bamfordvirae , Viruses 
692036 , Tuwongella immobilis  , Tuwongella , Gemmataceae , Gemmatales , Planctomycetia , Planctomycetota , , Bacteria 
69223 , Musicola paradisiaca  , Musicola , Pectobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
692370 , Tsuneonella dongtanensis  , Tsuneonella , Erythrobacteraceae , Sphingomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
693066 , Bovine rhinitis B virus  , Aphthovirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
693075 , Caldisericum exile  , Caldisericum , Caldisericaceae , Caldisericales , Caldisericia , Caldisericota , , Bacteria 
693627 , Sulfolobus spindle-shaped virus 6  , Betafusellovirus , Fuselloviridae , , , , , Viruses 
694009 , Severe acute respiratory syndrome-related coronavirus  , Betacoronavirus , Coronaviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
694014 , Avian coronavirus  , Gammacoronavirus , Coronaviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
694581 , Marseillevirus marseillevirus  , Marseillevirus , Marseilleviridae , Pimascovirales , Megaviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
69499 , Petrotoga mobilis  , Petrotoga , Petrotogaceae , Petrotogales , Thermotogae , Thermotogota , , Bacteria 
69525 , Natrinema pellirubrum  , Natrinema , Natrialbaceae , Natrialbales , Halobacteria , Euryarchaeota , , Archaea 
696863 , Sprivivirus cyprinus  , Sprivivirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
69781 , Penicillium oxalicum  , Penicillium , Aspergillaceae , Eurotiales , Eurotiomycetes , Ascomycota , Fungi , Eukaryota 
69823 , Selenomonas sputigena  , Selenomonas , Selenomonadaceae , Selenomonadales , Negativicutes , Bacillota , , Bacteria 
698828 , Kushneria konosiri  , Kushneria , Halomonadaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
69966 , Macrococcus caseolyticus  , Macrococcus , Staphylococcaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
7 , Azorhizobium caulinodans  , Azorhizobium , Xanthobacteraceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
700542 , Aeropyrum pernix bacilliform virus 1  , Clavavirus , Clavaviridae , , , , , Viruses 
703 , Plesiomonas shigelloides  , Plesiomonas , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
70734 , Longwoodvirus K139  , Longwoodvirus , Peduoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
70796 , Tremovirus A  , Tremovirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
70799 , Nodularia spumigena  , Nodularia , Aphanizomenonaceae , Nostocales , Cyanophyceae , Cyanobacteriota , , Bacteria 
708113 , Terrihabitans soli  , Terrihabitans , , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
708131 , Aurantimicrobium minutum  , Aurantimicrobium , Microbacteriaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
712157 , Atopobium sp. oral taxon 416  , Atopobium , Atopobiaceae , Coriobacteriales , Coriobacteriia , Actinomycetota , , Bacteria 
713089 , Croton yellow vein mosaic alphasatellite  , Clecrusatellite , Alphasatellitidae , , , , , Viruses 
713887 , Candidatus Atelocyanobacterium thalassa  , Candidatus Atelocyanobacterium , Aphanothecaceae , Chroococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
714 , Aggregatibacter actinomycetemcomitans  , Aggregatibacter , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
715451 , Alteromonas naphthalenivorans  , Alteromonas , Alteromonadaceae , Alteromonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
716 , Actinobacillus suis  , Actinobacillus , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
71667 , Waddlia chondrophila  , Waddlia , Waddliaceae , Parachlamydiales , Chlamydiia , Chlamydiota , , Bacteria 
716816 , Oceanicoccus sagamiensis  , Oceanicoccus , Spongiibacteraceae , Cellvibrionales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
718192 , Litorilituus sediminis  , Litorilituus , Colwelliaceae , Alteromonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
71999 , Kocuria palustris  , Kocuria , Micrococcaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
72 , Simonsiella muelleri  , Simonsiella , Neisseriaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
72557 , Achromobacter ruhlandii  , Achromobacter , Alcaligenaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
727 , Haemophilus influenzae  , Haemophilus , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
728 , Avibacterium paragallinarum  , Avibacterium , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
731 , Histophilus somni  , Histophilus , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
73141 , Thiocystis violascens  , Thiocystis , Chromatiaceae , Chromatiales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
73498 , Sphaeropsis sapinea RNA virus 2  , Victorivirus , Totiviridae , Ghabrivirales , Chrymotiviricetes , Duplornaviricota , Orthornavirae , Viruses 
738 , Glaesserella parasuis  , Glaesserella , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
73919 , Thermaerobacter marianensis  , Thermaerobacter , Clostridiales Family XVII. Incertae Sedis , Eubacteriales , Clostridia , Bacillota , , Bacteria 
74033 , Antarctobacter heliothermus  , Antarctobacter , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
743023 , Okra yellow crinkle Cameroon alphasatellite  , Gosmusatellite , Alphasatellitidae , , , , , Viruses 
74313 , Brevundimonas subvibrioides  , Brevundimonas , Caulobacteraceae , Caulobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
74318 , Maricaulis maris  , Maricaulis , Maricaulaceae , Maricaulales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
74426 , Collinsella aerofaciens  , Collinsella , Coriobacteriaceae , Coriobacteriales , Coriobacteriia , Actinomycetota , , Bacteria 
74501 , Bovine torovirus  , Torovirus , Tobaniviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
745377 , Natrarchaeobaculum aegyptiacum  , Natrarchaeobaculum , Natrialbaceae , Natrialbales , Halobacteria , Euryarchaeota , , Archaea 
746128 , Aspergillus fumigatus  , Aspergillus , Aspergillaceae , Eurotiales , Eurotiomycetes , Ascomycota , Fungi , Eukaryota 
747 , Pasteurella multocida  , Pasteurella , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
74700 , Entomoplasma freundtii  , Entomoplasma , Entomoplasmataceae , Entomoplasmatales , Mollicutes , Mycoplasmatota , , Bacteria 
747548 , Cylindrospermopsis curvispora  , Cylindrospermopsis , Aphanizomenonaceae , Nostocales , Cyanophyceae , Cyanobacteriota , , Bacteria 
748280 , Pseudogulbenkiania sp. NH8B  , Pseudogulbenkiania , Chromobacteriaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
748811 , Sulfuritalea hydrogenivorans  , Sulfuritalea , Sterolibacteriaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
75385 , Micropruina glycogenica  , Micropruina , Nocardioidaceae , Propionibacteriales , Actinomycetes , Actinomycetota , , Bacteria 
754429 , Gilvibacter sp. SZ-19  , Gilvibacter , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
754477 , Methylophaga frappieri  , Methylophaga , Piscirickettsiaceae , Thiotrichales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
755307 , Salinigranum rubrum  , Salinigranum , Haloferacaceae , Haloferacales , Halobacteria , Euryarchaeota , , Archaea 
75697 , Castellaniella defragrans  , Castellaniella , Alcaligenaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
758793 , Caballeronia insecticola  , Caballeronia , Burkholderiaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
76123 , Hoylesella enoeca  , Hoylesella , Prevotellaceae , Bacteroidales , Bacteroidia , Bacteroidota , , Bacteria 
76259 , Ferribacterium limneticum  , Ferribacterium , Azonexaceae , Rhodocyclales , Betaproteobacteria , Pseudomonadota , , Bacteria 
762954 , Siansivirga zeaxanthinifaciens  , Siansivirga , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
76731 , Roseateles depolymerans  , Roseateles , Sphaerotilaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
76775 , Malassezia restricta  , Malassezia , Malasseziaceae , Malasseziales , Malasseziomycetes , Basidiomycota , Fungi , Eukaryota 
767892 , Candidatus Puniceispirillum marinum  , Candidatus Puniceispirillum , , , Alphaproteobacteria , Pseudomonadota , , Bacteria 
76859 , Fusobacterium animalis  , Fusobacterium , Fusobacteriaceae , Fusobacteriales , Fusobacteriia , Fusobacteriota , , Bacteria 
76887 , Caldivirga maquilingensis  , Caldivirga , Thermoproteaceae , Thermoproteales , Thermoprotei , Thermoproteota , , Archaea 
770 , Anaplasma marginale  , Anaplasma , Anaplasmataceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
777 , Coxiella burnetii  , Coxiella , Coxiellaceae , Legionellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
781 , Rickettsia conorii  , Rickettsia , Rickettsiaceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
78258 , Parascardovia denticolens  , Parascardovia , Bifidobacteriaceae , Bifidobacteriales , Actinomycetes , Actinomycetota , , Bacteria 
78259 , Scardovia inopinata  , Scardovia , Bifidobacteriaceae , Bifidobacteriales , Actinomycetes , Actinomycetota , , Bacteria 
784 , Orientia tsutsugamushi  , Orientia , Rickettsiaceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
78541 , Brussowvirus Sfi11  , Brussowvirus , Aliceevansviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
78579 , Thermothelomyces thermophilus  , Thermothelomyces , Chaetomiaceae , Sordariales , Sordariomycetes , Ascomycota , Fungi , Eukaryota 
78587 , Asticcacaulis excentricus  , Asticcacaulis , Caulobacteraceae , Caulobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
79209 , Desulfosporosinus meridiei  , Desulfosporosinus , Desulfitobacteriaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
